"STATION","NAME","DATE","DAPR","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WESF","WT03","WT04","WT08"
"USC00308380","SYRACUSE, NY US","1922-09-22",,,,"0.00","0.0","0.0","76","58",,,,,,
"USC00308380","SYRACUSE, NY US","1922-09-23",,,,"0.00","0.0","0.0","79","57",,,,,,
"USC00308380","SYRACUSE, NY US","1922-09-24",,,,"0.00","0.0","0.0","73","50",,,,,,
"USC00308380","SYRACUSE, NY US","1922-09-25",,,,"0.00","0.0","0.0","50","43",,,,,,
"USC00308380","SYRACUSE, NY US","1922-09-26",,,,"0.00","0.0","0.0","60","36",,,,,,
"USC00308380","SYRACUSE, NY US","1922-09-27",,,,"0.00","0.0","0.0","68","48",,,,,,
"USC00308380","SYRACUSE, NY US","1922-09-28",,,,"0.00","0.0","0.0","73","53",,,,,,
"USC00308380","SYRACUSE, NY US","1922-09-29",,,,"0.00","0.0","0.0","81","54",,,,,,
"USC00308380","SYRACUSE, NY US","1922-09-30",,,,"0.00","0.0","0.0","80","57",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-01",,,,"0.00","0.0","0.0","80","59",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-02",,,,"0.00","0.0","0.0","76","56",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-03",,,,"0.00","0.0","0.0","72","54",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-04",,,,"0.00","0.0","0.0","79","50",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-05",,,,"0.00","0.0","0.0","83","57",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-06",,,,"0.00","0.0","0.0","84","50",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-07",,,,"0.39","0.0","0.0","69","48",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-08",,,,"0.41","0.0","0.0","72","50",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-09",,,,"0.02","0.0","0.0","60","49",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-10",,,,"0.58","0.0","0.0","71","54",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-11",,,,"0.10","0.0","0.0","71","56",,,,"    1",,
"USC00308380","SYRACUSE, NY US","1922-10-12",,,,"0.01","0.0","0.0","56","40",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-13",,,,"0.00","0.0","0.0","50","37",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-14",,,,"0.00","0.0","0.0","63","44",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-15",,,,"0.00","0.0","0.0","70","51",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-16",,,,"0.04","0.0","0.0","66","56",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-17",,,,"0.01","0.0","0.0","61","42",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-18",,,,"0.00","0.0","0.0","45","28",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-19",,,,"0.02","0.0","0.0","51","22",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-20",,,,"0.00","0.0","0.0","37","28",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-21",,,,"0.00","0.0","0.0","52","27",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-22",,,,"0.00","0.0","0.0","68","44",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-23",,,,"0.57","0.0","0.0","59","39",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-24",,,,"0.00","0.0","0.0","40","33",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-25",,,,"0.02","0.0","0.0","55","38",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-26",,,,"0.07","0.0","0.0","43","33",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-27",,,,"0.01","0.0","0.0","45","34",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-28",,,,"0.00","0.0","0.0","40","30",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-29",,,,"0.00","0.0","0.0","43","30",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-30",,,,"0.00","0.0","0.0","40","34",,,,,,
"USC00308380","SYRACUSE, NY US","1922-10-31",,,,"0.00","0.0","0.0","40","32",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-01",,,,"0.00","0.0","0.0","46","33",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-02",,,,"0.27","0.0","0.0","56","42",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-03",,,,"0.15","0.0","0.0","53","47",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-04",,,,"0.00","0.0","0.0","51","48",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-05",,,,"0.00","0.0","0.0","57","45",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-06",,,,"0.08","0.0","0.0","54","42",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-07",,,,"0.00","0.0","0.0","59","45",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-08",,,,"0.14","0.0","0.0","46","39",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-09",,,,"0.04","0.0","0.0","43","35",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-10",,,,"0.00","0.0","0.0","47","35",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-11",,,,"0.01","0.0","0.0","62","44",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-12",,,,"0.00","0.0","0.0","56","36",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-13",,,,"0.00","0.0","0.0","48","29",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-14",,,,"0.06","0.0","0.0","57","34",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-15",,,,"0.19","0.0","0.0","55","38",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-16",,,,"0.03","0.0","0.0","39","34",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-17",,,,"0.00","0.0","0.0","58","37",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-18",,,,"0.00","0.0","0.0","56","49",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-19",,,,"0.00","0.0","0.0","53","46",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-20",,,,"0.00","0.0","0.0","49","33",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-21",,,,"0.01","0.0","0.0","33","29",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-22",,,,"0.01","0.0","0.0","31","24",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-23",,,,"0.03","0.0","0.0","44","24",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-24",,,,"0.10","0.0","2.0","36","25",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-25",,,,"0.06","0.0","1.0","26","22",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-26",,,,"0.01","0.0","0.0","28","21",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-27",,,,"0.04","0.0","1.0","32","26",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-28",,,,"0.00","0.0","0.0","35","25",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-29",,,,"0.00","0.0","0.0","41","30",,,,,,
"USC00308380","SYRACUSE, NY US","1922-11-30",,,,"0.00","0.0","0.0","52","40",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-01",,,,"0.06","0.0","0.0","59","37",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-02",,,,"0.00","0.0","0.0","37","30",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-03",,,,"0.01","0.0","0.0","46","30",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-04",,,,"0.00","0.0","0.0","43","33",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-05",,,,"0.02","0.0","0.0","44","26",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-06",,,,"0.13","0.0","2.0","26","14",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-07",,,,"0.06","0.0","1.0","25","13",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-08",,,,"0.08","0.2","0.0","52","20",,,,,"    1",
"USC00308380","SYRACUSE, NY US","1922-12-09",,,,"0.00","0.0","0.0","37","26",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-10",,,,"0.00","0.0","0.0","26","16",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-11",,,,"0.00","0.0","0.0","36","15",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-12",,,,"0.00","0.0","0.0","45","14",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-13",,,,"0.00","0.0","0.0","22","13",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-14",,,,"0.31","0.0","2.0","26","20",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-15",,,,"0.02","0.0","0.0","33","20",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-16",,,,"0.00","0.0","0.0","27","18",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-17",,,,"0.66","0.0","5.0","30","22",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-18",,,,"0.00","0.0","0.0","30","10",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-19",,,,"0.01","0.0","0.0","18","8",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-20",,,,"0.00","0.0","0.0","30","13",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-21",,,,"0.00","0.0","0.0","32","29",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-22",,,,"0.00","0.0","0.0","31","27",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-23",,,,"0.00","0.0","0.0","38","29",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-24",,,,"0.00","0.0","0.0","38","35",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-25",,,,"0.00","0.0","0.0","43","35",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-26",,,,"0.00","0.0","0.0","45","36",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-27",,,,"0.30","0.1","0.0","36","31",,,,,"    1",
"USC00308380","SYRACUSE, NY US","1922-12-28",,,,"1.18","0.5","5.0","31","15",,,,,"    1",
"USC00308380","SYRACUSE, NY US","1922-12-29",,,,"0.00","0.0","1.0","15","4",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-30",,,,"0.00","0.0","0.0","31","2",,,,,,
"USC00308380","SYRACUSE, NY US","1922-12-31",,,,"0.00","0.0","0.0","44","30",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-01",,,,"0.47","0.0","0.0","44","31",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-02",,,,"0.00","0.0","0.0","31","28",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-03",,,,"0.15","0.0","2.0","34","26",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-04",,,,"0.01","0.0","0.0","28","21",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-05",,,,"0.00","0.0","0.0","34","24",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-06",,,,"0.20","0.0","2.0","29","6",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-07",,,,"0.00","0.0",,"20","-2",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-08",,,,"0.54","0.0","6.0","27","18",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-09",,,,"0.41","0.0","4.0","34","24",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-10",,,,"0.19","0.0","3.0","25","21",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-11",,,,"0.19","0.0","1.0","25","14",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-12",,,,"0.05","0.0","3.0","34","14",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-13",,,,"0.02","0.0","1.0","19","11",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-14",,,,"0.27","0.0","2.0","32","15",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-15",,,,"0.05","0.0","2.0","36","26",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-16",,,,"0.32","0.0","3.0","28","6",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-17",,,,"0.00","0.0","1.0","8","-5",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-18",,,,"0.00","0.0","0.0","41","8",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-19",,,,"0.05","0.0","1.0","39","10",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-20",,,,"0.02","0.0","0.0","42","14",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-21",,,,"0.06","0.0","0.0","46","27",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-22",,,,"0.03","0.0","1.0","27","19",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-23",,,,"0.00","0.0","0.0","19","10",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-24",,,,"0.24","0.3","1.0","31","15",,,,,"    1",
"USC00308380","SYRACUSE, NY US","1923-01-25",,,,"0.18","0.0","2.0","32","7",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-26",,,,"0.06","0.0","1.0","27","5",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-27",,,,"0.00","0.0","0.0","26","12",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-28",,,,"0.16","0.0","2.0","17","11",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-29",,,,"0.11","0.0","2.0","16","6",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-30",,,,"0.00","0.0","0.0","9","-3",,,,,,
"USC00308380","SYRACUSE, NY US","1923-01-31",,,,"0.00","0.0","0.0","32","6",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-01",,,,"0.12","0.0","0.0","41","27",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-02",,,,"0.02","0.0","0.0","39","23",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-03",,,,"0.12","0.0","0.0","42","5",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-04",,,,"0.00","0.0","0.0","11","-3",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-05",,,,"0.01","0.0","0.0","16","8",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-06",,,,"0.00","0.0","0.0","15","5",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-07",,,,"0.00","0.0","0.0","20","6",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-08",,,,"0.00","0.0","0.0","42","20",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-09",,,,"0.00","0.0","0.0","39","21",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-10",,,,"0.06","0.0","1.0","23","11",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-11",,,,"0.02","0.0","0.0","30","12",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-12",,,,"0.07","0.0","0.0","28","13",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-13",,,,"0.10","0.0","1.0","38","25",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-14",,,,"0.16","0.0","1.0","35","6",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-15",,,,"0.20","0.0","2.0","14","6",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-16",,,,"0.06","0.0","1.0","12","0",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-17",,,,"0.02","0.0","0.0","14","5",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-18",,,,"0.11","0.0","1.0","15","2",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-19",,,,"0.15","0.0","4.0","21","10",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-20",,,,"0.08","0.0","2.0","21","9",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-21",,,,"0.00","0.0","0.0","28","10",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-22",,,,"0.21","0.0","2.0","28","20",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-23",,,,"0.04","0.0","1.0","20","7",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-24",,,,"0.14","0.0","0.0","27","2",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-25",,,,"0.03","0.0","2.0","32","20",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-26",,,,"0.15","0.1","0.0","40","20",,,,,"    1",
"USC00308380","SYRACUSE, NY US","1923-02-27",,,,"0.02","0.0","0.0","39","25",,,,,,
"USC00308380","SYRACUSE, NY US","1923-02-28",,,,"0.00","0.0","0.0","33","22",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-01",,,,"0.06","0.0","1.0","35","17",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-02",,,,"0.00","0.0","0.0","47","33",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-03",,,,"0.00","0.0","0.0","50","40",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-04",,,,"0.12","0.0","0.0","54","29",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-05",,,,"0.03","0.0","0.0","29","19",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-06",,,,"0.54","0.0","2.0","23","15",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-07",,,,"0.60","0.0","7.0","20","15",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-08",,,,"0.00","0.0","0.0","24","14",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-09",,,,"0.00","0.0","0.0","28","8",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-10",,,,"0.02","0.0","0.0","40","28",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-11",,,,"0.02","0.0","1.0","39","24",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-12",,,,"0.62","1.0","0.0","47","32",,,,,"    1",
"USC00308380","SYRACUSE, NY US","1923-03-13",,,,"0.00","0.0","0.0","40","23",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-14",,,,"0.00","0.0","0.0","23","18",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-15",,,,"0.00","0.0","0.0","38","17",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-16",,,,"0.39","0.0","0.0","57","29",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-17",,,,"0.00","0.0","0.0","35","22",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-18",,,,"0.00","0.0","0.0","53","34",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-19",,,,"0.04","0.0","0.0","45","9",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-20",,,,"0.04","0.0","1.0","30","8",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-21",,,,"0.00","0.0","0.0","56","30",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-22",,,,"0.01","0.0","0.0","53","45",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-23",,,,"0.05","0.0","0.0","60","33",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-24",,,,"0.03","0.0","0.0","38","24",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-25",,,,"0.00","0.0","0.0","33","18",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-26",,,,"0.10","0.0","1.0","23","10",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-27",,,,"0.00","0.0","0.0","40","14",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-28",,,,"0.07","0.0","1.0","18","3",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-29",,,,"0.03","0.0","0.0","34","2",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-30",,,,"0.02","0.0","0.0","38","18",,,,,,
"USC00308380","SYRACUSE, NY US","1923-03-31",,,,"0.12","0.0","1.0","18","9",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-01",,,,"0.00","0.0","1.0","24","7",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-02",,,,"0.00","0.0","0.0","52","19",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-03",,,,"0.12","0.0","0.0","59","45",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-04",,,,"0.32","0.0","0.0","56","35",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-05",,,,"0.69","0.0","0.0","53","35",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-06",,,,"0.00","0.0","0.0","53","33",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-07",,,,"0.00","0.0","0.0","66","43",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-08",,,,"0.00","0.0","0.0","60","28",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-09",,,,"0.03","0.0","0.0","35","25",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-10",,,,"0.06","0.0","0.0","45","24",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-11",,,,"0.05","0.0","0.0","59","28",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-12",,,,"0.00","0.0","0.0","50","24",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-13",,,,"0.00","0.0","0.0","41","30",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-14",,,,"0.00","0.0","0.0","43","25",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-15",,,,"0.00","0.0","0.0","42","31",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-16",,,,"0.02","0.0","0.0","41","34",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-17",,,,"0.04","0.0","0.0","38","32",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-18",,,,"0.05","0.0","0.0","37","30",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-19",,,,"0.00","0.0","0.0","60","27",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-20",,,,"0.00","0.0","0.0","76","57",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-21",,,,"0.00","0.0","0.0","81","63",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-22",,,,"0.03","0.0","0.0","68","48",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-23",,,,"0.01","0.0","0.0","51","38",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-24",,,,"0.00","0.0","0.0","52","34",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-25",,,,"0.00","0.0","0.0","54","39",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-26",,,,"0.00","0.0","0.0","61","36",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-27",,,,"0.00","0.0","0.0","72","42",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-28",,,,"0.60","0.0","0.0","63","43",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-29",,,,"0.07","0.0","0.0","59","42",,,,,,
"USC00308380","SYRACUSE, NY US","1923-04-30",,,,"0.22","0.0","0.0","44","39",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-01",,,,"0.00","0.0","0.0","56","38",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-02",,,,"0.00","0.0","0.0","57","38",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-03",,,,"0.00","0.0","0.0","62","36",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-04",,,,"0.00","0.0","0.0","70","42",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-05",,,,"0.00","0.0","0.0","61","43",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-06",,,,"0.00","0.0","0.0","61","38",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-07",,,,"0.00","0.0","0.0","75","40",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-08",,,,"0.58","0.0","0.0","73","51",,,,"    1",,
"USC00308380","SYRACUSE, NY US","1923-05-09",,,,"0.23","0.0","0.0","55","35",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-10",,,,"0.02","0.0","0.0","37","30",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-11",,,,"0.00","0.0","0.0","63","32",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-12",,,,"0.18","0.0","0.0","53","41",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-13",,,,"0.02","0.0","0.0","54","40",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-14",,,,"0.00","0.0","0.0","62","34",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-15",,,,"0.41","0.0","0.0","65","49",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-16",,,,"0.63","0.0","0.0","75","56",,,,"    1",,
"USC00308380","SYRACUSE, NY US","1923-05-17",,,,"0.04","0.0","0.0","56","35",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-18",,,,"0.00","0.0","0.0","60","38",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-19",,,,"0.00","0.0","0.0","67","44",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-20",,,,"0.04","0.0","0.0","77","53",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-21",,,,"0.39","0.0","0.0","58","45",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-22",,,,"0.00","0.0","0.0","53","41",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-23",,,,"0.00","0.0","0.0","56","38",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-24",,,,"0.00","0.0","0.0","65","38",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-25",,,,"0.00","0.0","0.0","77","51",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-26",,,,"0.00","0.0","0.0","80","57",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-27",,,,"0.00","0.0","0.0","63","48",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-28",,,,"0.00","0.0","0.0","69","44",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-29",,,,"0.00","0.0","0.0","70","53",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-30",,,,"0.00","0.0","0.0","69","46",,,,,,
"USC00308380","SYRACUSE, NY US","1923-05-31",,,,"0.00","0.0","0.0","72","48",,,,,,
"USC00308380","SYRACUSE, NY US","1923-06-01",,,,"0.00","0.0","0.0","79","55",,,,,,
"USC00308380","SYRACUSE, NY US","1923-06-02",,,,"0.00","0.0","0.0","74","61",,,,,,
"USC00308380","SYRACUSE, NY US","1923-06-03",,,,"0.63","0.0","0.0","74","60",,,,"    1",,
"USC00308380","SYRACUSE, NY US","1923-06-04",,,,"0.07","0.0","0.0","80","66",,,,"    1",,
"USC00308380","SYRACUSE, NY US","1923-06-05",,,,"0.00","0.0","0.0","86","71",,,,,,
"USC00308380","SYRACUSE, NY US","1923-06-06",,,,"0.25","0.0","0.0","74","59",,,,"    1",,
"USC00308380","SYRACUSE, NY US","1923-06-07",,,,"0.16","0.0","0.0","64","57",,,,,,
"USC00308380","SYRACUSE, NY US","1923-06-08",,,,"0.25","0.0","0.0","64","50",,,,,,
"USC00308380","SYRACUSE, NY US","1923-06-09",,,,"0.11","0.0","0.0","65","48",,,,,,
"USC00308380","SYRACUSE, NY US","1923-06-10",,,,"0.00","0.0","0.0","65","50",,,,,,
"USC00308380","SYRACUSE, NY US","1923-06-11",,,,"0.00","0.0","0.0","71","54",,,,,,
"USC00308380","SYRACUSE, NY US","1923-06-12",,,,"0.00","0.0","0.0","67","49",,,,,,
"USC00308380","SYRACUSE, NY US","1923-06-13",,,,"0.00","0.0","0.0","73","46",,,,,,
"USC00308380","SYRACUSE, NY US","1923-06-14",,,,"0.00","0.0","0.0","68","50",,,,,,
